employee_code,employee_event_dt,employee_direction,service_date,trip_id,trip_type,bus_id,rotation_tag,duty_segment,store_id,store_name,trip_wave_dt,planned_start_dt,planned_end_dt,mapping_status
11029116,2026-04-07 11:00:00,IN,2026-04-07,ORT_0081,IN,13,morning,1,11228260,BR - Aswaq Al Qurain,2026-04-07 11:00:00,2026-04-07 09:45:00.000000,2026-04-07 11:28:13.200000,exact_wave
11026281,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11118400,Wimpy - Divonne Complex,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11026237,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11127830,KFC - S Al Salem,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11026945,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11127830,KFC - S Al Salem,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11029265,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11128200,KFC - Village,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11029476,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11128200,KFC - Village,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11028588,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11128430,KFC - Sabah Al Salem 2,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11028859,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11128430,KFC - Sabah Al Salem 2,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11029020,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11148160,Hardees - Village,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11029195,2026-04-07 20:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11148490,Hardees - Sabah Al Salem Block,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,nearest_wave
11029804,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11198770,Krispy Kreme - Divonne,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11029811,2026-04-07 18:00:00,OUT,2026-04-07,ORT_0317,OUT,13,evening,1,11198820,Krispy Kreme - Sabah Al Salem,2026-04-07 18:00:00,2026-04-07 18:00:00.000000,2026-04-07 19:33:22.800000,exact_wave
11026750,2026-04-08 09:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127750,KFC - Fahaheel,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11027566,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127750,KFC - Fahaheel,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11027901,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127750,KFC - Fahaheel,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11027916,2026-04-08 09:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127750,KFC - Fahaheel,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11028563,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127750,KFC - Fahaheel,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11027573,2026-04-07 21:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127960,KFC - Al Mangaf,2026-04-07 21:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11028405,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127960,KFC - Al Mangaf,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11029724,2026-04-07 21:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11127960,KFC - Al Mangaf,2026-04-07 21:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11027715,2026-04-08 11:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11128400,KFC - Mangaf 2,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11027946,2026-04-08 16:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11128400,KFC - Mangaf 2,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11029287,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11128400,KFC - Mangaf 2,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11029887,2026-04-08 09:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11128400,KFC - Mangaf 2,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,nearest_wave
11015073,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11147750,Hardees - Al Fahaheel,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11026368,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11147960,Hardees - Al Mangaf,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11026533,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11147960,Hardees - Al Mangaf,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11027672,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11147960,Hardees - Al Mangaf,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11028220,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11147960,Hardees - Al Mangaf,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11001526,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11026632,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11027164,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11027955,2026-04-07 20:00:00,IN,2026-04-07,MIX_0033,MIXED,13,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 20:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11026934,2026-04-07 22:00:00,OUT,2026-04-07,MIX_0033,MIXED,13,evening,1,11228180,BR - Kout Mall,2026-04-07 22:00:00,2026-04-07 20:15:00.000000,2026-04-07 21:37:37.200000,exact_wave
11027066,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11127470,KFC - Om El Himan,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11028021,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11127470,KFC - Om El Himan,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11028556,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11127470,KFC - Om El Himan,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11029267,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11127470,KFC - Om El Himan,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11029701,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11127470,KFC - Om El Himan,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11027345,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11127760,KFC - Abo Helifa,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11026503,2026-04-08 01:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11026751,2026-04-08 01:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11027003,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11027767,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11028924,2026-04-08 01:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11029419,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11029552,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11187760,TGIF - Abu Halifa,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11026333,2026-04-08 01:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11026634,2026-04-08 01:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11027164,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11027955,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11029420,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11188220,TGIF - Al Kout Mall,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,nearest_wave
11029394,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11198760,Krispy Kreme - Khiran Square M,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11029794,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11198790,Krispy Kreme - Khiran Hybrid O,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11028612,2026-04-07 23:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11198830,Krispy Kreme - Kout Mall,2026-04-07 23:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11030063,2026-04-08 00:00:00,OUT,2026-04-08,ORT_0327,OUT,1,evening,1,11228450,BR - Al Mangaf,2026-04-08 00:00:00,2026-04-08 00:00:00.000000,2026-04-08 04:18:52.800000,exact_wave
11001713,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11019006,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11021764,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11026407,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11026408,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11026429,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11026431,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11026468,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11027018,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11029655,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11029659,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,2029001,Commissary Chicken Tikka KWT,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11029289,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,11127930,KFC - Fahd Al Ahmad,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11029976,2026-04-08 06:00:00,IN,2026-04-08,ORT_0104,IN,1,morning,1,11127930,KFC - Fahd Al Ahmad,2026-04-08 06:00:00,2026-04-08 04:30:00.000000,2026-04-08 06:19:19.200000,exact_wave
11026281,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11118400,Wimpy - Divonne Complex,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11026237,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11127830,KFC - S Al Salem,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11026945,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11127830,KFC - S Al Salem,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029265,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128200,KFC - Village,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029476,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128200,KFC - Village,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11027711,2026-04-08 18:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128400,KFC - Mangaf 2,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,nearest_wave
11028588,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128430,KFC - Sabah Al Salem 2,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11028859,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128430,KFC - Sabah Al Salem 2,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11026932,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11027365,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11128440,KFC - Aswaq Al Qurain,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029573,2026-04-08 11:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11147770,Hardees - Al Zahr,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,nearest_wave
11028340,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11147830,Hardees - Sabah Al Salem,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029987,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11147830,Hardees - Sabah Al Salem,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029020,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11148160,Hardees - Village,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029766,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11148160,Hardees - Village,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029970,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11148160,Hardees - Village,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029719,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11148480,Hardees - Qurain Markets,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029765,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11148480,Hardees - Qurain Markets,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029428,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11148490,Hardees - Sabah Al Salem Block,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11026244,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11198740,Krispy Kreme - Aswaq Al Qurain,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029804,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11198770,Krispy Kreme - Divonne,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11029811,2026-04-08 09:00:00,IN,2026-04-08,ORT_0106,IN,1,morning,1,11198820,Krispy Kreme - Sabah Al Salem,2026-04-08 09:00:00,2026-04-08 07:00:00.000000,2026-04-08 09:29:46.200000,exact_wave
11026371,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11118400,Wimpy - Divonne Complex,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11029387,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11118400,Wimpy - Divonne Complex,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11029374,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11127770,KFC - Al Zahr,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11027334,2026-04-08 18:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11128020,KFC - Adan,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,nearest_wave
11028605,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11147850,Hardees - Al Qureen,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11028738,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11147850,Hardees - Al Qureen,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11026332,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11187030,TGIF - The Lake Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11028891,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11187030,TGIF - The Lake Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11028925,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11187030,TGIF - The Lake Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11024024,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11187760,TGIF - Abu Halifa,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11027200,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11187760,TGIF - Abu Halifa,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11026333,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11188220,TGIF - Al Kout Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11026866,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11188220,TGIF - Al Kout Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11029815,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11188220,TGIF - Al Kout Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11030163,2026-04-08 14:00:00,IN,2026-04-08,ORT_0117,IN,1,morning,2,11188220,TGIF - Al Kout Mall,2026-04-08 14:00:00,2026-04-08 12:30:00.000000,2026-04-08 14:20:34.800000,exact_wave
11029146,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11127850,KFC - Qureen,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11028291,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11128200,KFC - Village,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11026679,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11128270,KFC - Augiela 2,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11029329,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11147830,Hardees - Sabah Al Salem,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11029429,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11147830,Hardees - Sabah Al Salem,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11026950,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11147850,Hardees - Al Qureen,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11026633,2026-04-08 18:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11147870,Hardees - Al Qureen 2,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,nearest_wave
11029402,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11148490,Hardees - Sabah Al Salem Block,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11027201,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187030,TGIF - The Lake Mall,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11027775,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187030,TGIF - The Lake Mall,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11028186,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187030,TGIF - The Lake Mall,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11030107,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187030,TGIF - The Lake Mall,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11026503,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187760,TGIF - Abu Halifa,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11026751,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187760,TGIF - Abu Halifa,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11028924,2026-04-08 16:00:00,IN,2026-04-08,ORT_0119,IN,1,evening,2,11187760,TGIF - Abu Halifa,2026-04-08 16:00:00,2026-04-08 14:30:00.000000,2026-04-08 16:12:43.800000,exact_wave
11020116,2026-04-08 20:00:00,OUT,2026-04-08,ORT_0357,OUT,1,evening,2,11127460,KFC - Al Ahmadi,2026-04-08 20:00:00,2026-04-08 19:00:00.000000,2026-04-08 22:28:12.600000,exact_wave
